,game,model,experiment,episode,metric,value
13646,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Violated Request Count,0.0
13647,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Success,0.0
13648,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Lose,1.0
13649,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Aborted,0.0
13650,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Main Score,0.0
13651,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_11,Request Success Ratio,1.0
13652,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Generated Expression Length,93.0
13653,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Generated Expression Number of Tokens,21.0
13654,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Aborted at Player 1,0.0
13655,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Aborted at Player 2,0.0
13656,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Request Count,2.0
13657,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Parsed Request Count,2.0
13658,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Violated Request Count,0.0
13659,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Success,1.0
13660,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Lose,0.0
13661,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Aborted,0.0
13662,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Main Score,100.0
13663,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_14,Request Success Ratio,1.0
13664,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Generated Expression Length,327.0
13665,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Generated Expression Number of Tokens,64.0
13666,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Aborted at Player 1,0.0
13667,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Aborted at Player 2,0.0
13668,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Request Count,2.0
13669,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Parsed Request Count,2.0
13670,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Violated Request Count,0.0
13671,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Success,1.0
13672,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Lose,0.0
13673,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Aborted,0.0
13674,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Main Score,100.0
13675,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_22,Request Success Ratio,1.0
13676,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Generated Expression Length,245.0
13677,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Generated Expression Number of Tokens,48.0
13678,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Aborted at Player 1,0.0
13679,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Aborted at Player 2,0.0
13680,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Request Count,2.0
13681,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Parsed Request Count,2.0
13682,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Violated Request Count,0.0
13683,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Success,1.0
13684,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Lose,0.0
13685,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Aborted,0.0
13686,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Main Score,100.0
13687,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_2,Request Success Ratio,1.0
13688,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Generated Expression Length,120.0
13689,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Generated Expression Number of Tokens,25.0
13690,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Aborted at Player 1,0.0
13691,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Aborted at Player 2,0.0
13692,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Request Count,2.0
13693,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Parsed Request Count,2.0
13694,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Violated Request Count,0.0
13695,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Success,0.0
13696,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Lose,1.0
13697,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Aborted,0.0
13698,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Main Score,0.0
13699,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_5,Request Success Ratio,1.0
13700,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Generated Expression Length,163.0
13701,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Generated Expression Number of Tokens,32.0
13702,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Aborted at Player 1,0.0
13703,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Aborted at Player 2,1.0
13704,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Request Count,2.0
13705,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Parsed Request Count,1.0
13706,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Violated Request Count,1.0
13707,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Success,0.0
13708,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Lose,1.0
13709,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Aborted,1.0
13710,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Main Score,
13711,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_19,Request Success Ratio,0.5
13712,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Generated Expression Length,163.0
13713,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Generated Expression Number of Tokens,32.0
13714,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Aborted at Player 1,0.0
13715,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Aborted at Player 2,0.0
13716,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Request Count,2.0
13717,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Parsed Request Count,2.0
13718,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Violated Request Count,0.0
13719,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Success,0.0
13720,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Lose,1.0
13721,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Aborted,0.0
13722,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Main Score,0.0
13723,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_18,Request Success Ratio,1.0
13724,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Generated Expression Length,182.0
13725,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Generated Expression Number of Tokens,39.0
13726,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Aborted at Player 1,0.0
13727,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Aborted at Player 2,0.0
13728,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Request Count,2.0
13729,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Parsed Request Count,2.0
13730,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Violated Request Count,0.0
13731,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Success,1.0
13732,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Lose,0.0
13733,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Aborted,0.0
13734,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Main Score,100.0
13735,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_9,Request Success Ratio,1.0
13736,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Generated Expression Length,225.0
13737,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Generated Expression Number of Tokens,53.0
13738,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Aborted at Player 1,0.0
13739,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Aborted at Player 2,1.0
13740,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Request Count,2.0
13741,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Parsed Request Count,1.0
13742,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Violated Request Count,1.0
13743,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Success,0.0
13744,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Lose,1.0
13745,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Aborted,1.0
13746,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Main Score,
13747,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_7,Request Success Ratio,0.5
13748,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Generated Expression Length,412.0
13749,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Generated Expression Number of Tokens,81.0
13750,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Aborted at Player 1,0.0
13751,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Aborted at Player 2,1.0
13752,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Request Count,2.0
13753,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Parsed Request Count,1.0
13754,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Violated Request Count,1.0
13755,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Success,0.0
13756,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Lose,1.0
13757,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Aborted,1.0
13758,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Main Score,
13759,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_17,Request Success Ratio,0.5
13760,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Generated Expression Length,163.0
13761,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Generated Expression Number of Tokens,32.0
13762,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Aborted at Player 1,0.0
13763,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Aborted at Player 2,0.0
13764,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Request Count,2.0
13765,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Parsed Request Count,2.0
13766,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Violated Request Count,0.0
13767,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Success,0.0
13768,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Lose,1.0
13769,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Aborted,0.0
13770,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Main Score,0.0
13771,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_26,Request Success Ratio,1.0
13772,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Generated Expression Length,174.0
13773,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Generated Expression Number of Tokens,34.0
13774,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Aborted at Player 1,0.0
13775,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Aborted at Player 2,0.0
13776,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Request Count,2.0
13777,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Parsed Request Count,2.0
13778,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Violated Request Count,0.0
13779,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Success,0.0
13780,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Lose,1.0
13781,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Aborted,0.0
13782,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Main Score,0.0
13783,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_27,Request Success Ratio,1.0
13784,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Generated Expression Length,412.0
13785,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Generated Expression Number of Tokens,81.0
13786,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Aborted at Player 1,0.0
13787,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Aborted at Player 2,0.0
13788,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Request Count,2.0
13789,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Parsed Request Count,2.0
13790,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Violated Request Count,0.0
13791,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Success,0.0
13792,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Lose,1.0
13793,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Aborted,0.0
13794,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Main Score,0.0
13795,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_16,Request Success Ratio,1.0
13796,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Generated Expression Length,412.0
13797,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Generated Expression Number of Tokens,81.0
13798,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Aborted at Player 1,0.0
13799,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Aborted at Player 2,1.0
13800,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Request Count,2.0
13801,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Parsed Request Count,1.0
13802,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Violated Request Count,1.0
13803,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Success,0.0
13804,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Lose,1.0
13805,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Aborted,1.0
13806,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Main Score,
13807,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_15,Request Success Ratio,0.5
13808,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_29,Generated Expression Length,174.0
13809,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_29,Generated Expression Number of Tokens,34.0
13810,referencegame,llama3.1-sft-e1-_E1_DM000-t0.0--llama3.1-sft-e1-_E1_DM000-t0.0,0_line_grids_rows,episode_29,Aborted at Player 1,0.0
