,game,model,experiment,episode,metric,value
20471,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_18,Played,1.0
20472,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_9,Played,1.0
20473,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_7,Played,1.0
20474,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_17,Played,1.0
20475,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_26,Played,1.0
20476,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_27,Played,1.0
20477,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_16,Played,1.0
20478,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_15,Played,1.0
20479,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_29,Played,1.0
20480,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_24,Played,1.0
20481,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_1,Played,1.0
20482,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_6,Played,1.0
20483,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_0,Played,1.0
20484,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_13,Played,1.0
20485,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,3_letter_grids,episode_21,Played,1.0
20486,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_4,Played,1.0
20487,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_20,Played,1.0
20488,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_12,Played,1.0
20489,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_23,Played,1.0
20490,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_10,Played,1.0
20491,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_25,Played,1.0
20492,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_28,Played,1.0
20493,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_3,Played,1.0
20494,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_8,Played,1.0
20495,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_11,Played,1.0
20496,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_14,Played,1.0
20497,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_22,Played,1.0
20498,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_2,Played,1.0
20499,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_5,Played,1.0
20500,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_19,Played,1.0
20501,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_18,Played,1.0
20502,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_9,Played,1.0
20503,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_7,Played,1.0
20504,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_17,Played,1.0
20505,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_26,Played,1.0
20506,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_27,Played,1.0
20507,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_16,Played,1.0
20508,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_15,Played,1.0
20509,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_29,Played,1.0
20510,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_24,Played,1.0
20511,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_1,Played,1.0
20512,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_6,Played,1.0
20513,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_0,Played,1.0
20514,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_13,Played,1.0
20515,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_line_grids_rows,episode_21,Played,1.0
20516,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_4,Played,1.0
20517,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_20,Played,1.0
20518,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_12,Played,1.0
20519,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_23,Played,1.0
20520,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_10,Played,1.0
20521,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_25,Played,1.0
20522,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_28,Played,1.0
20523,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_3,Played,1.0
20524,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_8,Played,1.0
20525,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_11,Played,1.0
20526,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_14,Played,1.0
20527,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_22,Played,1.0
20528,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_2,Played,1.0
20529,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_5,Played,1.0
20530,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_19,Played,1.0
20531,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_18,Played,1.0
20532,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_9,Played,1.0
20533,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_7,Played,1.0
20534,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_17,Played,1.0
20535,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_26,Played,1.0
20536,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_27,Played,1.0
20537,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_16,Played,1.0
20538,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_15,Played,1.0
20539,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_29,Played,1.0
20540,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_24,Played,1.0
20541,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_1,Played,1.0
20542,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_6,Played,1.0
20543,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_0,Played,1.0
20544,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_13,Played,1.0
20545,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,4_shape_grids,episode_21,Played,1.0
20546,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_4,Played,1.0
20547,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_20,Played,1.0
20548,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_12,Played,1.0
20549,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_23,Played,1.0
20550,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_10,Played,1.0
20551,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_25,Played,1.0
20552,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_28,Played,1.0
20553,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_3,Played,1.0
20554,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_8,Played,1.0
20555,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_11,Played,1.0
20556,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_14,Played,1.0
20557,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_22,Played,1.0
20558,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_2,Played,1.0
20559,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_5,Played,1.0
20560,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_19,Played,1.0
20561,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_18,Played,1.0
20562,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_9,Played,1.0
20563,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_7,Played,1.0
20564,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_17,Played,1.0
20565,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_26,Played,1.0
20566,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_27,Played,1.0
20567,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_16,Played,1.0
20568,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_15,Played,1.0
20569,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_29,Played,1.0
20570,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_24,Played,1.0
20571,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_1,Played,1.0
20572,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_6,Played,1.0
20573,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_0,Played,1.0
20574,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_13,Played,1.0
20575,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,2_diagonal_grids,episode_21,Played,1.0
20576,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_4,Played,1.0
20577,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_20,Played,1.0
20578,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_12,Played,1.0
20579,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_23,Played,1.0
20580,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_10,Played,1.0
20581,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_25,Played,1.0
20582,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_28,Played,1.0
20583,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_3,Played,1.0
20584,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_8,Played,1.0
20585,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_11,Played,1.0
20586,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_14,Played,1.0
20587,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_22,Played,1.0
20588,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_2,Played,1.0
20589,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_5,Played,1.0
20590,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_19,Played,1.0
20591,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_18,Played,1.0
20592,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_9,Played,1.0
20593,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_7,Played,1.0
20594,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_17,Played,1.0
20595,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_26,Played,1.0
20596,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_27,Played,1.0
20597,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_16,Played,1.0
20598,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_15,Played,1.0
20599,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_29,Played,1.0
20600,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_24,Played,1.0
20601,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_1,Played,1.0
20602,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_6,Played,1.0
20603,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_0,Played,1.0
20604,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_13,Played,1.0
20605,referencegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,5_random_grids,episode_21,Played,1.0
20606,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_4,Played,1.0
20607,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_12,Played,1.0
20608,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_10,Played,1.0
20609,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_3,Played,1.0
20610,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_8,Played,1.0
20611,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_11,Played,1.0
20612,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_14,Played,1.0
20613,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_2,Played,1.0
20614,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_5,Played,1.0
20615,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_19,Played,1.0
20616,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_18,Played,1.0
20617,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_9,Played,1.0
20618,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_7,Played,1.0
20619,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_17,Played,1.0
20620,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_16,Played,1.0
20621,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_15,Played,1.0
20622,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_1,Played,1.0
20623,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_6,Played,1.0
20624,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_0,Played,1.0
20625,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,0_compact_grids,episode_13,Played,1.0
20626,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_4,Played,1.0
20627,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_12,Played,1.0
20628,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_10,Played,1.0
20629,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_3,Played,1.0
20630,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_8,Played,1.0
20631,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_11,Played,1.0
20632,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_14,Played,1.0
20633,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_2,Played,1.0
20634,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_5,Played,1.0
20635,imagegame,llama3.1-sft-e1-_E1_D30002_REV-t0.0--llama3.1-sft-e1-_E1_D30002_REV-t0.0,1_random_grids,episode_19,Played,1.0
