game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v1.0,4,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_4,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nseveral\n\nRelated words are:\n\n- manifold\n- innumerable\n- multiplex\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: More than a few.'}]",several,player 1
taboo,v1.0,3,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_3,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: To put something completely within boundaries or a perimeter.'}, {'role': 'assistant', 'content': 'GUESS: Enclose'}]",enclose,player 2
taboo,v0.9,13,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nhobby\n\nRelated words are:\n\n- avocation\n- hobbyhorse\n- recreation\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Pastime activity done for enjoyment.'}]",hobby,player 1
taboo,v1.0,17,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_17,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A loud often highpitched sound expressing fear or pain.'}, {'role': 'assistant', 'content': 'GUESS: Scream'}]",scream,player 2
taboo,v1.0,7,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\npark\n\nRelated words are:\n\n- nestle\n- curl up\n- deploy\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Green space in a city.'}]",park,player 1
taboo,v1.0,1,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_1,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: What you see in a mirror.'}, {'role': 'assistant', 'content': 'GUESS: reflection'}]",reflection,player 2
taboo,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_4,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: More than a few but not a lot.'}, {'role': 'assistant', 'content': 'GUESS: Several'}]",several,player 2
taboo,v0.9,17,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_17,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nscream\n\nRelated words are:\n\n- whinge\n- grumble\n- cackle\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Loud, piercing sound.'}]",scream,player 1
taboo,v1.0,14,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A person who looks at television or a piece of art.'}, {'role': 'assistant', 'content': 'GUESS: Viewer'}]",viewer,player 2
taboo,v1.0,7,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: To surround something completely often with a barrier or fence.'}, {'role': 'assistant', 'content': 'GUESS: Enclose'}]",enclose,player 2
taboo,v1.0,5,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_5,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A young domesticated carnivorous mammal that is often kept as a pet and known for being playful and loyal.'}, {'role': 'assistant', 'content': 'GUESS: Cat'}, {'role': 'user', 'content': 'CLUE: This animal is typically a juvenile of mans best friend and is known for its playful behavior and adorable appearance.'}, {'role': 'assistant', 'content': 'GUESS: puppy'}]",puppy,player 2
taboo,v1.0,3,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_3,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Round flat object.'}, {'role': 'assistant', 'content': 'GUESS: disk'}]",disk,player 2
taboo,v1.0,18,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Objects in space follow this around planets or stars due to gravity.'}, {'role': 'assistant', 'content': 'GUESS: Orbit'}]",orbit,player 2
taboo,v1.0,1,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_1,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nreflection\n\nRelated words are:\n\n- scandal\n- thought\n- remark\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: What you see in a mirror.'}]",reflection,player 1
taboo,v1.0,16,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: This is an action you might do with a protein drink before consuming it.'}, {'role': 'assistant', 'content': 'GUESS: Shake'}]",shake,player 2
taboo,v1.0,15,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Financial aid for students.'}, {'role': 'assistant', 'content': 'GUESS: Scholarship'}]",scholarship,player 2
taboo,v1.0,14,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Someone who observes a television program or looks at art in a gallery.'}, {'role': 'assistant', 'content': 'GUESS: Viewer'}]",viewer,player 2
taboo,v1.0,5,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_5,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nagenda\n\nRelated words are:\n\n- schedule\n- calendar\n- docket\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: List of things to do.'}]",agenda,player 1
taboo,v1.0,16,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nguild\n\nRelated words are:\n\n- consortium\n- league\n- club\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An organization of people with similar interests or skills, often involved in crafting or trades.'}]",guild,player 1
taboo,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_4,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A type of memory often associated with capturing moments with a camera.'}, {'role': 'assistant', 'content': 'GUESS: Photograph'}, {'role': 'user', 'content': 'CLUE: Its not the object but the adjective that describes the process of creating the object.'}, {'role': 'assistant', 'content': 'GUESS: Photographic'}]",photographic,player 2
taboo,v0.9,14,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ntop\n\nRelated words are:\n\n- fab\n- maximum\n- cracking\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: highest point'}, {'role': 'user', 'content': 'GUESS: peak'}, {'role': 'assistant', 'content': 'CLUE: spinning toy'}]",top,player 1
taboo,v1.0,14,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A state of continuous change or movement often used in physics to describe the rate of transfer of energy or particles through a surface.'}, {'role': 'assistant', 'content': 'GUESS: Flux'}]",flux,player 2
taboo,v1.0,18,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Turn trash into something useful again.'}, {'role': 'assistant', 'content': 'GUESS: Recycle'}]",recycle,player 2
taboo,v0.9,6,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Whats yet to come'}, {'role': 'assistant', 'content': 'GUESS: future'}]",future,player 2
taboo,v1.0,15,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Financial aid given to a student for their academic achievements.'}, {'role': 'assistant', 'content': 'GUESS: Scholarship'}]",scholarship,player 2
taboo,v1.0,10,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nsole\n\nRelated words are:\n\n- exclusive\n- only\n- lone\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Bottom of footwear.'}]",sole,player 1
taboo,v1.0,14,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The highest point or part of something.'}, {'role': 'assistant', 'content': 'GUESS: summit'}, {'role': 'user', 'content': 'CLUE: The uppermost piece of clothing worn on the torso.'}, {'role': 'assistant', 'content': 'GUESS: shirt'}, {'role': 'user', 'content': 'CLUE: Often spun or rotated as a toy.'}, {'role': 'assistant', 'content': 'GUESS: top'}]",top,player 2
taboo,v1.0,8,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbend\n\nRelated words are:\n\n- pervert\n- give\n- misrelate\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: It's the action of curving or angling something from its original straight shape.""}]",bend,player 1
taboo,v1.0,13,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nstreet\n\nRelated words are:\n\n- high road\n- thruway\n- roadway\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A public road in a city or town, typically with houses and buildings on one or both sides.'}]",street,player 1
taboo,v1.0,18,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Celestial bodys curved route.'}, {'role': 'assistant', 'content': 'GUESS: orbit'}]",orbit,player 2
taboo,v1.0,6,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbull\n\nRelated words are:\n\n- fiat\n- diktat\n- directive\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Large farm animal.'}, {'role': 'user', 'content': 'GUESS: cow.'}, {'role': 'assistant', 'content': 'CLUE: Male bovine.'}]",bull,player 1
taboo,v1.0,16,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nguild\n\nRelated words are:\n\n- consortium\n- league\n- club\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An association of people sharing the same profession or craft.'}]",guild,player 1
taboo,v1.0,1,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_1,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ndude\n\nRelated words are:\n\n- fella\n- joe\n- jay\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A casual term for a man or a guy, often used in a friendly manner.'}]",dude,player 1
taboo,v1.0,0,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The measurement from one end to another along the longest line.'}, {'role': 'assistant', 'content': 'GUESS: Length'}]",length,player 2
taboo,v1.0,7,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\npark\n\nRelated words are:\n\n- nestle\n- curl up\n- deploy\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A public area with trees and grass where people go for recreation.'}]",park,player 1
taboo,v1.0,11,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_11,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nslovak\n\nRelated words are:\n\n- slavic\n- people\n- slovakia\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: This term refers to the language spoken by the inhabitants of a Central European country bordered by Poland, Ukraine, Hungary, Austria, and the Czech Republic.'}]",slovak,player 1
taboo,v1.0,13,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: An activity done regularly in ones leisure time for pleasure.'}, {'role': 'assistant', 'content': 'GUESS: Hobby'}]",hobby,player 2
taboo,v0.9,4,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_4,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nseveral\n\nRelated words are:\n\n- manifold\n- innumerable\n- multiplex\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: More than a few.'}]",several,player 1
taboo,v1.0,6,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nliberia\n\nRelated words are:\n\n- country\n- monrovia\n- africa\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: This is a nation on the west coast of a continent known for its diamonds and was founded by freed slaves.'}]",liberia,player 1
